Sex,Marital status,Age,Income,Settlement size,id,Education_0,Education_1,Education_2,Education_3,Occupation_0,Occupation_1,Occupation_2
1,1,45,262634,2,1029,False,False,True,False,False,False,True
0,0,68,287106,2,1030,False,False,True,False,False,False,True
0,0,60,166298,1,1031,False,False,True,False,False,False,True
1,1,30,133328,2,1032,False,False,False,True,True,False,False
0,0,63,129798,1,1033,False,False,True,False,False,True,False
0,0,57,281084,1,1034,False,False,True,False,False,False,True
1,1,46,160678,2,1035,False,False,True,False,False,True,False
1,1,70,167532,1,1036,False,False,False,True,False,True,False
0,0,65,178591,2,1037,False,False,True,False,False,True,False
0,0,63,273063,2,1038,False,False,True,False,False,False,True
0,1,54,149410,2,1039,False,False,True,False,False,True,False
0,1,49,124658,2,1040,False,False,True,False,False,True,False
1,1,64,153645,2,1041,False,False,True,False,False,True,False
1,1,61,308529,2,1042,False,False,True,False,False,False,True
1,1,57,155062,2,1043,False,False,True,False,False,True,False
1,1,42,199654,2,1044,False,False,True,False,False,True,False
0,0,62,124723,2,1045,False,False,True,False,False,True,False
1,1,41,127752,2,1046,False,False,True,False,False,True,False
1,1,51,157595,1,1047,False,False,True,False,False,False,True
1,1,38,135534,2,1048,False,False,True,False,False,True,False
1,1,56,166264,2,1049,False,False,True,False,False,False,True
1,1,43,147259,1,1050,False,False,True,False,False,True,False
1,1,48,161116,1,1051,False,False,True,False,False,True,False
0,0,61,139380,1,1052,False,False,True,False,False,True,False
0,1,48,213768,2,1053,False,False,True,False,False,False,True
0,0,68,125903,2,1054,False,False,True,False,False,True,False
1,1,62,163940,1,1055,False,False,True,False,False,True,False
1,1,56,173378,2,1056,False,False,True,False,False,False,True
1,1,53,126847,1,1057,False,False,True,False,False,True,False
0,1,33,166712,2,1058,False,False,False,True,False,True,False
1,1,60,189166,1,1059,False,False,True,False,False,True,False
1,1,47,161714,1,1060,False,False,True,False,False,True,False
0,1,25,214364,2,1061,False,False,False,True,False,False,True
0,0,64,184680,1,1062,False,False,True,False,False,True,False
0,0,73,214732,1,1063,False,False,True,False,False,False,True
0,1,66,152527,1,1064,False,False,True,False,False,True,False
1,1,76,170366,1,1065,False,False,False,True,False,False,True
1,1,60,194532,1,1066,False,False,True,False,False,False,True
1,1,57,125883,2,1067,False,False,True,False,False,True,False
0,1,30,131242,2,1068,False,False,False,True,False,True,False
0,1,43,159880,1,1069,False,False,True,False,False,False,True
0,0,57,165519,2,1070,False,False,True,False,False,True,False
0,1,51,149653,1,1071,False,False,True,False,False,True,False
1,1,61,134102,1,1072,False,False,True,False,False,True,False
0,0,64,159378,2,1073,False,False,True,False,False,False,True
0,1,41,205476,1,1074,False,False,True,False,False,False,True
0,1,43,280566,2,1075,False,False,True,False,False,False,True
0,1,67,71823,2,1076,False,False,False,True,True,False,False
1,1,71,211572,1,1077,False,False,False,True,False,False,True
0,0,59,136123,1,1078,False,False,True,False,False,True,False
0,1,60,176372,1,1079,False,False,True,False,False,True,False
1,1,60,128271,1,1080,False,False,True,False,False,True,False
1,1,45,169020,2,1081,False,False,True,False,False,False,True
0,0,63,122267,2,1082,False,False,True,False,False,True,False
0,1,38,169324,2,1083,False,False,False,True,False,False,True
1,1,46,192561,1,1084,False,False,True,False,False,False,True
0,1,55,145781,2,1085,False,False,True,False,False,True,False
0,1,50,135376,1,1086,False,False,True,False,False,True,False
1,1,30,169002,2,1087,False,False,False,True,False,False,True
0,0,63,128469,2,1088,False,False,True,False,False,True,False
0,0,67,135567,1,1089,False,False,True,False,False,True,False
1,1,54,170644,2,1090,False,False,True,False,False,False,True
0,0,71,192360,1,1091,False,False,True,False,False,False,True
1,1,32,133235,2,1092,False,False,False,True,False,True,False
1,1,45,260847,2,1093,False,False,True,False,False,False,True
0,0,65,285647,2,1094,False,False,True,False,False,False,True
0,0,62,164816,1,1095,False,False,True,False,False,False,True
1,1,28,130148,2,1096,False,False,False,True,True,False,False
0,0,65,129838,1,1097,False,False,True,False,False,True,False
0,0,57,281647,1,1098,False,False,True,False,False,False,True
1,1,48,157305,2,1099,False,False,True,False,False,True,False
1,1,71,163654,1,1100,False,False,False,True,False,True,False
0,0,38,82398,1,1101,False,True,False,False,False,True,False
0,1,40,107710,1,1102,False,True,False,False,False,True,False
0,0,49,122346,1,1103,False,True,False,False,False,True,False
0,1,32,155540,1,1104,False,True,False,False,False,False,True
0,0,45,127572,1,1105,False,True,False,False,False,True,False
0,0,40,154031,1,1106,False,True,False,False,False,False,True
0,0,66,164931,2,1107,False,False,True,False,False,False,True
0,0,38,123003,2,1108,False,True,False,False,False,True,False
0,1,20,89605,1,1109,False,True,False,False,False,True,False
0,0,48,117721,1,1110,False,True,False,False,False,True,False
0,1,46,168904,1,1111,False,False,True,False,False,False,True
0,0,32,137576,2,1112,False,True,False,False,False,False,True
0,0,54,111274,1,1113,False,True,False,False,False,True,False
0,1,24,94249,2,1114,False,True,False,False,False,False,True
0,1,27,180940,1,1115,False,True,False,False,False,False,True
0,0,57,125032,2,1116,False,True,False,False,False,True,False
0,0,38,138011,1,1117,False,True,False,False,False,False,True
0,0,40,144850,1,1118,False,True,False,False,False,True,False
0,1,20,107270,2,1119,False,True,False,False,False,True,False
0,0,36,113405,2,1120,False,True,False,False,False,False,True
0,0,47,137338,2,1121,False,True,False,False,False,True,False
0,0,64,125119,2,1122,False,False,True,False,True,False,False
0,0,42,159745,2,1123,False,True,False,False,False,False,True
0,0,44,181262,2,1124,False,True,False,False,False,False,True
0,1,30,90500,2,1125,False,True,False,False,False,False,True
0,0,37,102733,1,1126,False,True,False,False,False,True,False
0,0,42,135493,2,1127,False,True,False,False,False,True,False
0,1,62,169044,1,1128,False,False,True,False,False,True,False
0,0,49,178549,2,1129,False,True,False,False,False,True,False
0,0,52,159716,2,1130,False,True,False,False,False,True,False
0,1,36,170118,1,1131,False,True,False,False,False,False,True
0,0,49,143886,1,1132,False,True,False,False,True,False,False
0,0,42,130164,2,1133,False,True,False,False,False,False,True
0,0,38,114476,1,1134,False,True,False,False,False,True,False
0,0,50,126143,1,1135,False,True,False,False,False,True,False
0,1,34,129654,2,1136,False,True,False,False,False,False,True
0,0,43,123202,2,1137,False,True,False,False,False,True,False
0,0,40,160524,1,1138,False,True,False,False,False,True,False
0,0,56,126906,1,1139,False,False,True,False,False,True,False
0,0,41,143994,2,1140,False,True,False,False,False,False,True
0,1,30,123517,2,1141,False,True,False,False,False,False,True
0,1,28,129055,2,1142,False,True,False,False,False,True,False
0,0,64,136312,2,1143,False,False,True,False,True,False,False
0,0,67,112486,2,1144,False,False,True,False,False,True,False
0,0,37,152401,1,1145,False,True,False,False,False,False,True
0,0,31,157453,1,1146,False,True,False,False,False,False,True
0,0,32,142870,2,1147,False,True,False,False,False,False,True
0,1,52,137231,2,1148,False,False,True,False,False,True,False
0,1,31,104406,1,1149,False,True,False,False,False,True,False
0,0,36,145385,1,1150,False,True,False,False,False,False,True
0,1,32,146519,1,1151,False,True,False,False,False,False,True
0,0,51,126227,2,1152,False,True,False,False,False,True,False
0,0,47,112227,1,1153,False,True,False,False,False,False,True
0,1,34,110145,2,1154,False,True,False,False,False,True,False
0,1,46,149419,1,1155,False,False,True,False,False,True,False
0,1,42,176646,1,1156,False,True,False,False,False,True,False
0,0,39,91019,1,1157,False,True,False,False,False,False,True
0,0,50,169579,2,1158,False,True,False,False,False,True,False
0,0,42,142305,2,1159,False,True,False,False,False,True,False
0,1,36,130602,1,1160,False,True,False,False,False,True,False
0,1,18,98992,1,1161,False,True,False,False,False,True,False
0,0,35,181926,2,1162,False,True,False,False,False,False,True
0,0,38,152864,2,1163,False,True,False,False,False,True,False
0,0,39,135837,2,1164,False,True,False,False,False,False,True
0,1,24,121757,2,1165,False,True,False,False,True,False,False
0,0,41,182274,1,1166,False,True,False,False,False,True,False
0,0,36,149040,2,1167,False,True,False,False,False,False,True
0,0,37,154196,2,1168,False,True,False,False,False,False,True
0,1,45,135332,1,1169,False,False,True,False,False,True,False
0,0,41,134200,2,1170,False,True,False,False,False,False,True
0,0,36,177171,2,1171,False,True,False,False,False,False,True
0,0,38,115964,2,1172,False,True,False,False,True,False,False
0,0,38,136871,1,1173,False,True,False,False,True,False,False
0,1,53,159559,2,1174,False,False,True,False,False,False,True
0,0,35,113878,2,1175,False,True,False,False,False,True,False
0,0,48,171203,2,1176,False,True,False,False,False,False,True
0,0,36,102180,2,1177,False,True,False,False,False,True,False
0,1,22,116844,1,1178,False,True,False,False,False,False,True
0,0,35,139844,2,1179,False,True,False,False,False,False,True
0,0,42,156431,1,1180,False,True,False,False,True,False,False
0,0,39,116137,1,1181,False,True,False,False,True,False,False
0,0,31,143081,1,1182,False,True,False,False,False,True,False
0,0,33,155870,2,1183,False,True,False,False,False,False,True
0,1,31,106924,1,1184,False,True,False,False,True,False,False
0,0,42,102133,1,1185,False,True,False,False,False,True,False
0,0,61,145227,1,1186,False,False,True,False,True,False,False
0,0,38,159500,2,1187,False,True,False,False,False,False,True
0,0,33,98498,1,1188,False,True,False,False,True,False,False
0,0,48,159714,2,1189,False,True,False,False,False,True,False
0,0,31,121852,1,1190,False,True,False,False,True,False,False
0,0,52,141271,2,1191,False,True,False,False,False,False,True
0,1,27,123213,2,1192,False,True,False,False,False,True,False
0,0,40,143723,1,1193,False,True,False,False,False,False,True
0,0,34,112538,1,1194,False,True,False,False,True,False,False
0,1,26,97932,2,1195,False,True,False,False,False,False,True
0,0,30,154003,1,1196,False,True,False,False,True,False,False
0,0,53,177179,1,1197,False,True,False,False,False,True,False
0,0,45,128052,2,1198,False,True,False,False,False,True,False
0,0,32,114617,1,1199,False,True,False,False,False,False,True
0,0,35,182822,2,1200,False,True,False,False,False,False,True
0,1,26,177215,2,1201,False,True,False,False,False,True,False
0,0,30,110929,1,1202,False,True,False,False,False,True,False
0,0,37,111821,1,1203,False,True,False,False,False,True,False
0,0,32,97306,1,1204,False,True,False,False,False,False,True
0,1,40,157231,1,1205,False,True,False,False,False,True,False
0,0,44,126906,2,1206,False,True,False,False,True,False,False
0,0,43,133243,2,1207,False,True,False,False,False,True,False
0,0,51,112250,1,1208,False,True,False,False,False,True,False
0,0,37,104349,1,1209,False,True,False,False,True,False,False
0,0,33,151421,2,1210,False,True,False,False,False,True,False
0,1,32,178081,1,1211,False,True,False,False,False,False,True
0,0,35,110181,2,1212,False,True,False,False,True,False,False
0,1,30,113012,1,1213,False,True,False,False,False,True,False
0,1,35,154585,2,1214,False,True,False,False,False,False,True
0,0,40,144704,1,1215,False,True,False,False,False,False,True
0,0,37,141632,2,1216,False,True,False,False,False,False,True
0,0,37,105055,2,1217,False,True,False,False,False,True,False
0,0,37,124597,2,1218,False,True,False,False,False,True,False
0,0,53,160164,1,1219,False,True,False,False,False,False,True
0,0,34,151754,1,1220,False,True,False,False,False,False,True
0,0,51,155551,1,1221,False,True,False,False,False,True,False
0,1,26,94986,2,1222,False,True,False,False,False,True,False
0,0,34,175800,1,1223,False,True,False,False,True,False,False
0,0,51,126246,1,1224,False,True,False,False,False,False,True
0,0,33,116261,2,1225,False,True,False,False,False,True,False
0,1,32,117796,2,1226,False,True,False,False,True,False,False
0,0,39,115363,1,1227,False,True,False,False,False,True,False
0,0,53,169076,1,1228,False,True,False,False,False,True,False
0,0,34,97474,2,1229,False,True,False,False,False,False,True
0,0,37,140341,2,1230,False,True,False,False,False,True,False
0,1,28,114503,1,1231,False,True,False,False,False,True,False
0,1,25,102937,2,1232,False,True,False,False,False,True,False
0,0,36,151781,2,1233,False,True,False,False,False,False,True
0,1,36,123133,2,1234,False,True,False,False,False,True,False
0,0,35,118879,2,1235,False,True,False,False,False,True,False
0,1,21,158683,1,1236,False,True,False,False,False,True,False
0,1,29,107514,2,1237,False,True,False,False,False,True,False
0,0,60,193879,1,1238,False,False,True,False,False,True,False
0,0,45,135043,1,1239,False,True,False,False,False,True,False
0,1,56,108559,1,1240,False,False,True,False,True,False,False
0,1,30,121038,2,1241,False,True,False,False,False,True,False
0,0,52,151947,2,1242,False,True,False,False,False,False,True
0,1,26,118820,1,1243,False,True,False,False,False,True,False
0,0,43,121517,1,1244,False,True,False,False,False,True,False
0,0,34,113572,1,1245,False,True,False,False,False,True,False
0,1,22,131170,2,1246,False,True,False,False,False,True,False
0,0,42,92430,1,1247,False,True,False,False,True,False,False
0,0,38,124554,1,1248,False,True,False,False,True,False,False
0,1,29,115988,2,1249,False,True,False,False,False,True,False
0,0,44,107301,2,1250,False,True,False,False,False,True,False
0,1,29,103767,1,1251,False,True,False,False,False,False,True
0,0,44,141493,2,1252,False,True,False,False,False,True,False
0,0,38,154339,2,1253,False,True,False,False,False,True,False
0,1,26,112369,1,1254,False,True,False,False,True,False,False
0,0,53,158193,1,1255,False,True,False,False,False,True,False
0,0,43,143734,1,1256,False,True,False,False,False,True,False
0,0,33,121890,1,1257,False,True,False,False,False,True,False
0,0,52,127609,1,1258,False,True,False,False,True,False,False
0,1,26,94650,2,1259,False,True,False,False,True,False,False
0,0,38,175504,1,1260,False,True,False,False,False,False,True
0,0,47,165495,2,1261,False,True,False,False,False,True,False
0,1,26,120389,1,1262,False,True,False,False,False,True,False
0,1,36,165340,1,1263,False,True,False,False,False,True,False
0,0,36,119804,1,1264,False,True,False,False,False,True,False
0,0,57,154344,1,1265,False,False,True,False,False,False,True
0,1,31,106266,2,1266,False,True,False,False,False,False,True
0,0,45,136129,1,1267,False,True,False,False,False,True,False
0,0,40,151914,1,1268,False,True,False,False,False,False,True
0,1,21,121473,1,1269,False,True,False,False,False,True,False
0,0,46,127147,2,1270,False,True,False,False,False,True,False
0,0,35,125387,2,1271,False,True,False,False,False,True,False
0,1,31,139490,2,1272,False,True,False,False,True,False,False
0,0,51,124990,2,1273,False,True,False,False,False,True,False
0,1,21,101471,1,1274,False,True,False,False,False,False,True
0,0,48,155708,1,1275,False,True,False,False,False,True,False
0,0,48,142345,2,1276,False,True,False,False,False,True,False
0,0,68,148675,1,1277,False,False,True,False,True,False,False
0,1,45,116484,2,1278,False,False,True,False,False,True,False
0,0,35,150237,2,1279,False,True,False,False,False,False,True
0,1,22,100273,2,1280,False,True,False,False,False,True,False
0,0,44,122292,1,1281,False,True,False,False,True,False,False
0,0,52,159216,1,1282,False,True,False,False,False,True,False
0,0,48,130082,2,1283,False,True,False,False,False,True,False
0,0,33,139547,2,1284,False,True,False,False,False,True,False
0,1,35,122895,1,1285,False,True,False,False,False,True,False
0,1,64,154549,1,1286,False,False,True,False,False,True,False
0,0,58,149315,2,1287,False,True,False,False,True,False,False
0,1,24,118101,2,1288,False,True,False,False,True,False,False
0,0,40,115831,2,1289,False,True,False,False,True,False,False
0,0,49,118571,2,1290,False,True,False,False,False,False,True
0,0,31,138906,2,1291,False,True,False,False,False,True,False
0,0,46,98520,2,1292,False,True,False,False,False,True,False
0,0,46,106576,1,1293,False,True,False,False,False,True,False
0,0,49,121592,1,1294,False,True,False,False,False,True,False
0,0,29,135605,1,1295,False,True,False,False,True,False,False
0,0,37,114552,2,1296,False,True,False,False,False,True,False
0,0,33,151339,1,1297,False,True,False,False,False,False,True
0,0,71,170387,2,1298,False,False,True,False,False,True,False
0,0,35,118288,2,1299,False,True,False,False,False,True,False
0,0,40,109992,2,1300,False,True,False,False,False,True,False
1,0,27,90654,0,1301,False,True,False,False,True,False,False
1,0,61,113290,0,1302,False,False,True,False,True,False,False
1,1,29,100093,1,1303,False,True,False,False,False,True,False
1,0,33,109489,0,1304,False,True,False,False,False,True,False
1,0,56,139427,0,1305,False,False,True,False,True,False,False
1,1,27,123411,1,1306,False,True,False,False,False,True,False
1,1,22,137925,0,1307,False,True,False,False,False,True,False
1,1,19,99119,0,1308,False,True,False,False,False,True,False
1,1,28,91084,1,1309,False,True,False,False,False,True,False
1,1,24,110137,1,1310,False,True,False,False,False,True,False
1,1,27,67041,0,1311,False,True,False,False,True,False,False
1,1,30,127299,1,1312,False,True,False,False,False,True,False
1,0,26,84555,0,1313,False,True,False,False,True,False,False
1,1,26,123895,0,1314,False,True,False,False,False,True,False
1,1,23,94324,1,1315,False,True,False,False,False,True,False
1,1,28,96062,0,1316,False,True,False,False,False,True,False
1,1,67,144843,0,1317,False,False,False,True,False,True,False
1,1,27,107485,1,1318,False,True,False,False,False,True,False
1,1,32,98573,0,1319,False,True,False,False,False,True,False
1,0,24,107462,0,1320,False,True,False,False,True,False,False
1,1,28,115809,1,1321,False,True,False,False,False,True,False
1,0,48,118749,0,1322,False,False,True,False,True,False,False
1,1,32,139112,1,1323,False,True,False,False,False,True,False
1,1,25,94075,0,1324,False,True,False,False,False,True,False
1,1,57,62002,0,1325,False,False,True,False,True,False,False
1,1,28,127262,0,1326,False,True,False,False,False,True,False
1,1,24,122846,1,1327,False,True,False,False,False,True,False
1,1,25,61907,0,1328,False,True,False,False,True,False,False
1,0,31,89287,0,1329,False,True,False,False,True,False,False
1,0,33,103696,1,1330,False,True,False,False,False,True,False
1,1,50,147603,0,1331,False,False,True,False,False,True,False
1,1,58,139229,1,1332,False,False,True,False,True,False,False
1,1,27,107932,0,1333,False,True,False,False,True,False,False
1,1,48,116235,0,1334,False,False,True,False,True,False,False
1,1,22,85974,0,1335,False,True,False,False,True,False,False
1,1,40,124001,0,1336,False,True,False,False,True,False,False
1,1,32,121428,0,1337,False,True,False,False,False,True,False
1,0,25,93233,0,1338,False,True,False,False,True,False,False
1,1,27,67965,0,1339,False,True,False,False,True,False,False
1,1,27,88001,0,1340,False,True,False,False,True,False,False
1,1,23,129112,0,1341,False,True,False,False,False,True,False
1,1,32,109324,1,1342,False,True,False,False,False,True,False
1,1,25,112785,1,1343,False,True,False,False,False,True,False
1,1,46,136735,0,1344,False,False,True,False,True,False,False
1,1,21,107779,1,1345,False,True,False,False,False,True,False
1,1,29,103526,0,1346,False,True,False,False,False,True,False
1,1,31,93171,0,1347,False,True,False,False,True,False,False
1,0,26,106559,0,1348,False,True,False,False,True,False,False
1,1,23,112728,1,1349,False,True,False,False,False,True,False
1,0,38,102855,1,1350,False,True,False,False,False,True,False
1,0,35,85381,0,1351,False,True,False,False,True,False,False
1,1,27,100762,1,1352,False,True,False,False,False,True,False
1,1,22,131445,1,1353,False,True,False,False,False,True,False
1,1,52,123194,0,1354,False,False,True,False,False,True,False
1,1,19,99519,1,1355,False,True,False,False,False,True,False
1,1,23,112853,0,1356,False,True,False,False,False,True,False
1,0,42,110509,0,1357,False,True,False,False,False,True,False
1,1,27,106446,1,1358,False,True,False,False,False,True,False
1,1,39,89665,0,1359,False,False,True,False,True,False,False
1,1,50,128233,1,1360,False,False,True,False,False,True,False
1,1,36,133615,0,1361,False,True,False,False,False,True,False
1,1,25,115833,1,1362,False,True,False,False,False,True,False
1,1,27,65560,0,1363,False,True,False,False,True,False,False
1,1,30,118642,0,1364,False,True,False,False,False,True,False
1,0,22,63635,0,1365,False,True,False,False,True,False,False
1,1,27,122649,1,1366,False,True,False,False,False,True,False
1,0,31,143321,1,1367,False,True,False,False,False,False,True
1,1,29,99556,0,1368,False,True,False,False,False,True,False
1,0,34,36760,0,1369,False,True,False,False,True,False,False
1,0,33,71935,0,1370,False,True,False,False,True,False,False
1,1,26,114977,0,1371,False,True,False,False,False,True,False
1,1,36,147691,1,1372,False,True,False,False,False,True,False
1,1,26,54296,0,1373,False,True,False,False,True,False,False
1,1,39,80014,0,1374,False,True,False,False,True,False,False
1,1,44,77887,0,1375,False,False,True,False,True,False,False
1,1,46,98517,0,1376,False,False,True,False,True,False,False
1,1,31,103012,0,1377,False,True,False,False,True,False,False
1,0,26,121377,0,1378,False,True,False,False,False,True,False
1,1,22,91359,1,1379,False,True,False,False,False,True,False
1,0,48,104833,0,1380,False,False,True,False,True,False,False
1,1,27,101209,0,1381,False,True,False,False,False,True,False
1,0,30,58207,0,1382,False,True,False,False,True,False,False
1,1,27,116708,1,1383,False,True,False,False,False,True,False
1,1,36,107471,1,1384,False,True,False,False,False,True,False
1,1,31,128495,0,1385,False,True,False,False,False,True,False
1,0,21,124468,0,1386,False,True,False,False,False,True,False
1,1,26,106922,1,1387,False,True,False,False,False,True,False
1,0,24,104291,0,1388,False,True,False,False,False,True,False
1,1,29,98204,0,1389,False,True,False,False,False,True,False
1,1,32,127071,0,1390,False,True,False,False,False,True,False
1,1,45,85115,0,1391,False,False,True,False,True,False,False
1,1,58,104013,0,1392,False,False,True,False,True,False,False
1,1,25,89863,0,1393,False,True,False,False,False,True,False
1,1,67,135300,0,1394,False,False,False,True,False,True,False
1,1,53,107861,0,1395,False,False,True,False,True,False,False
1,1,24,123994,0,1396,False,True,False,False,False,True,False
1,0,20,91270,0,1397,False,True,False,False,True,False,False
1,1,71,133245,0,1398,False,False,False,True,True,False,False
1,1,31,118594,1,1399,False,True,False,False,False,True,False
1,1,27,40606,0,1400,False,True,False,False,True,False,False
1,1,36,129304,0,1401,False,True,False,False,True,False,False
1,1,25,113118,0,1402,False,True,False,False,False,True,False
1,0,41,133131,0,1403,False,True,False,False,False,True,False
1,1,30,106876,1,1404,False,True,False,False,False,True,False
1,1,32,130870,1,1405,False,True,False,False,False,True,False
1,1,29,125621,0,1406,False,True,False,False,True,False,False
1,0,27,78923,0,1407,False,True,False,False,True,False,False
1,1,32,123983,0,1408,False,True,False,False,False,True,False
1,1,25,75184,0,1409,False,True,False,False,True,False,False
1,0,24,109693,0,1410,False,True,False,False,False,True,False
1,1,63,86273,0,1411,False,False,True,False,True,False,False
1,0,42,113190,0,1412,False,False,True,False,True,False,False
1,1,22,109274,0,1413,False,True,False,False,True,False,False
1,1,46,143489,1,1414,False,False,True,False,False,True,False
1,1,24,99570,1,1415,False,True,False,False,False,True,False
1,0,30,139468,1,1416,False,True,False,False,False,True,False
1,1,44,108627,0,1417,False,False,True,False,True,False,False
1,0,25,106355,0,1418,False,True,False,False,False,True,False
1,1,27,96952,0,1419,False,True,False,False,False,True,False
1,1,27,141502,1,1420,False,True,False,False,False,True,False
1,1,34,110420,1,1421,False,True,False,False,False,True,False
1,1,18,97741,1,1422,False,True,False,False,False,True,False
1,1,25,99583,1,1423,False,True,False,False,False,True,False
1,1,21,63698,0,1424,False,True,False,False,True,False,False
1,1,26,116688,1,1425,False,True,False,False,False,True,False
1,1,27,131542,1,1426,False,True,False,False,False,False,True
1,0,25,136055,1,1427,False,True,False,False,False,True,False
1,1,30,100195,1,1428,False,True,False,False,False,True,False
1,0,66,131001,0,1429,False,False,False,True,False,True,False
1,1,25,104062,1,1430,False,True,False,False,False,True,False
1,1,43,137689,0,1431,False,False,True,False,False,True,False
1,1,35,137705,1,1432,False,True,False,False,False,True,False
1,0,70,69915,0,1433,False,False,False,True,True,False,False
1,0,35,68731,0,1434,False,True,False,False,True,False,False
1,1,26,105726,0,1435,False,True,False,False,False,True,False
1,0,29,78078,0,1436,False,True,False,False,True,False,False
1,1,22,110835,0,1437,False,True,False,False,True,False,False
1,0,26,115531,1,1438,False,True,False,False,False,True,False
1,1,36,92723,0,1439,False,True,False,False,True,False,False
1,1,35,107509,1,1440,False,True,False,False,False,True,False
1,1,28,116763,1,1441,False,True,False,False,False,True,False
1,1,24,100733,0,1442,False,True,False,False,False,True,False
1,1,34,92652,0,1443,False,True,False,False,True,False,False
1,1,25,106987,0,1444,False,True,False,False,False,True,False
1,1,54,51882,0,1445,False,False,True,False,True,False,False
1,0,46,104751,0,1446,False,False,True,False,True,False,False
1,1,42,50947,0,1447,False,True,False,False,True,False,False
1,0,45,126986,0,1448,False,False,True,False,True,False,False
1,0,48,110223,0,1449,False,False,True,False,True,False,False
1,0,21,100591,0,1450,False,True,False,False,True,False,False
1,1,31,123257,0,1451,False,True,False,False,False,True,False
1,0,35,137736,1,1452,False,True,False,False,False,True,False
1,1,36,110221,1,1453,False,True,False,False,False,True,False
1,1,32,99703,0,1454,False,True,False,False,True,False,False
1,1,26,106667,0,1455,False,True,False,False,True,False,False
1,1,34,143319,0,1456,False,True,False,False,False,True,False
1,1,65,135557,1,1457,False,False,True,False,False,True,False
1,1,50,93390,0,1458,False,False,True,False,True,False,False
1,1,39,97577,0,1459,False,True,False,False,False,True,False
1,0,52,124196,0,1460,False,False,True,False,True,False,False
1,1,36,81136,0,1461,False,True,False,False,True,False,False
1,1,29,119439,0,1462,False,True,False,False,False,True,False
1,1,36,145231,1,1463,False,True,False,False,False,True,False
1,1,36,85623,0,1464,False,True,False,False,True,False,False
1,1,27,145373,1,1465,False,True,False,False,False,True,False
1,1,36,135896,1,1466,False,True,False,False,False,False,True
1,1,26,106470,1,1467,False,True,False,False,False,True,False
1,0,57,113334,1,1468,False,False,True,False,False,True,False
1,0,27,100560,0,1469,False,True,False,False,True,False,False
1,1,58,108442,0,1470,False,False,True,False,True,False,False
1,1,27,64472,0,1471,False,True,False,False,True,False,False
1,1,49,120207,0,1472,False,False,True,False,False,True,False
1,1,43,101680,0,1473,False,False,True,False,False,True,False
1,0,45,92342,0,1474,False,False,True,False,True,False,False
1,1,27,98611,0,1475,False,True,False,False,True,False,False
1,1,34,97613,1,1476,False,True,False,False,False,True,False
1,1,21,82298,0,1477,False,True,False,False,True,False,False
1,1,54,125302,1,1478,False,False,True,False,False,True,False
1,1,43,108725,0,1479,False,False,True,False,True,False,False
1,0,25,85569,0,1480,False,True,False,False,True,False,False
1,0,57,110372,0,1481,False,False,True,False,True,False,False
1,1,26,100511,1,1482,False,True,False,False,False,True,False
1,0,30,110455,0,1483,False,True,False,False,False,True,False
1,0,58,141993,0,1484,False,False,True,False,True,False,False
1,1,25,121789,1,1485,False,True,False,False,False,True,False
1,1,23,138967,0,1486,False,True,False,False,False,True,False
1,0,22,105230,0,1487,False,True,False,False,False,True,False
1,1,21,90656,1,1488,False,True,False,False,False,True,False
1,1,20,115445,1,1489,False,True,False,False,False,True,False
1,1,22,59955,0,1490,False,True,False,False,True,False,False
1,0,27,126268,1,1491,False,True,False,False,False,True,False
1,0,24,80830,0,1492,False,True,False,False,True,False,False
1,1,23,123625,0,1493,False,True,False,False,False,True,False
1,1,26,102543,1,1494,False,True,False,False,False,True,False
1,0,28,101948,0,1495,False,True,False,False,False,True,False
1,1,64,142280,0,1496,False,False,False,True,False,True,False
1,1,26,105434,1,1497,False,True,False,False,False,True,False
1,1,31,106115,0,1498,False,True,False,False,False,True,False
1,0,28,111057,0,1499,False,True,False,False,True,False,False
1,1,25,117758,1,1500,False,True,False,False,False,True,False
1,0,49,118396,0,1501,False,False,True,False,True,False,False
1,1,33,136260,1,1502,False,True,False,False,False,True,False
1,0,27,97192,0,1503,False,True,False,False,False,True,False
1,1,59,62101,0,1504,False,False,True,False,True,False,False
1,1,28,123497,0,1505,False,True,False,False,False,True,False
1,1,24,120326,1,1506,False,True,False,False,False,True,False
1,1,26,66645,0,1507,False,True,False,False,True,False,False
1,0,33,83429,0,1508,False,True,False,False,True,False,False
1,0,37,107539,1,1509,False,True,False,False,False,True,False
1,1,46,153880,0,1510,False,False,True,False,False,True,False
1,1,62,140178,1,1511,False,False,True,False,True,False,False
1,0,26,100402,0,1512,False,True,False,False,True,False,False
1,1,49,122158,0,1513,False,False,True,False,True,False,False
1,1,25,89331,0,1514,False,True,False,False,True,False,False
1,1,37,125359,0,1515,False,True,False,False,True,False,False
1,0,31,124110,0,1516,False,True,False,False,False,True,False
1,0,25,93526,0,1517,False,True,False,False,True,False,False
1,1,21,70170,0,1518,False,True,False,False,True,False,False
1,1,27,82357,0,1519,False,True,False,False,True,False,False
1,1,29,126745,0,1520,False,True,False,False,False,True,False
1,1,30,103326,1,1521,False,True,False,False,False,True,False
1,1,26,116048,1,1522,False,True,False,False,False,True,False
1,1,40,137115,0,1523,False,False,True,False,True,False,False
1,1,23,105365,1,1524,False,True,False,False,False,True,False
1,1,31,95911,0,1525,False,True,False,False,False,True,False
